Humidity,Wind Speed,Pressure,Temperature
49.963209507789,17.48845853051687,1006.5556905897378,155.36535729332326
96.05714451279329,26.1361370379408,1034.210281622769,156.4050269690857
78.5595153449124,19.693337322971658,1029.4734772235288,156.1846525231386
67.89267873576293,2.9155904089128737,1020.1447356323338,151.0900923822292
32.48149123539492,6.4953082874244386,1009.4261022112008,149.56867471099116
32.47956162689621,7.67648644108217,1024.8322840165777,141.24466918715046
24.64668897345596,9.02524887756957,1001.5380728022765,136.81542398236715
89.29409166199481,19.78911871826765,1023.5942216461377,170.6100564002674
68.0892009394567,17.638802293888773,1022.111175903452,158.31173627072815
76.64580622368364,7.110601342747312,1011.3395695682002,158.98725414792776
21.646759543664196,2.3644195209490477,1024.2190794072408,130.55194484986995
97.59278817295954,6.000127156615132,1008.3867331279508,159.4877607577635
86.59541126403374,34.453345941651115,1000.2244457309796,160.01580934541346
36.987128854262096,16.39914324270153,1022.6100908297392,139.50732040322893
34.54599737656805,30.357092664573937,1011.9992755671882,153.80872948234162
34.6723607882747,29.706336333409517,1018.8557704209207,153.99841942923342
44.33937943676302,17.90318451120058,1031.022448183763,146.14628355487878
61.98051453057903,24.734069796119023,1005.641904357485,162.60536173745476
54.55560149136926,6.74632036444493,1011.4190725416971,144.60652033234024
43.298331215843355,24.093884672441792,1028.5149523556856,149.39738112697373
68.94823157779035,9.533460274215134,1019.5239426739357,151.06548755590117
31.15950885216335,29.12217338639528,1005.8661682128381,148.2826943664658
43.37157188281745,2.930344658811847,1003.3189233186761,148.43453070416894
49.308947463495336,27.059853550984712,1007.5797552117687,148.0184591609651
56.48559873736288,3.4977917299016834,1005.4806212460672,141.80360663494474
82.81407691144109,30.841623291300813,1015.2187342325055,157.23531815232
35.97390257266878,10.64715813472513,1013.6327763818321,152.80625202585213
61.13875507308893,22.903767769070118,1015.636792787668,152.97996720208002
67.39316550896339,17.062579751709794,1004.4586882404334,149.87532732543025
23.71603301759982,12.820610084181864,1012.143077602898,139.74214462477002
68.60358815211507,22.590464161422375,992.334116255917,160.35570437136894
33.64192989498332,33.16330431929333,1014.2971630472665,155.13760319185042
25.20412743882236,1.4444411581117649,1024.5808976366595,134.24872252432866
95.91084298026666,32.15984995590865,998.6310358247251,164.83003021872224
97.25056264596475,21.317857925735474,1017.6746137418617,155.73917771374306
84.67178784931689,28.256000526916832,1006.7520767694296,163.2314845465849
44.36910153386965,13.435623370199716,1020.8589615138599,153.08670152646135
27.81376912051071,16.51450411931648,1014.4333015630986,140.79469113344274
74.73864212097254,30.40977631304074,1016.8889470443512,164.1965256779354
55.21219949916811,14.519678943343807,1013.4969425095793,146.83532590481886
29.763058787582306,18.713084836217973,1026.1067514277158,139.70882090103802
59.614152808901615,0.7068223079516517,1016.3171565673971,148.7508377050524
22.75108168921747,5.55093020433148,1005.8098713342556,149.7044881553203
92.74563216630257,22.459027779117992,1013.8351762221637,165.02548896188262
40.70239852800135,25.094191537235698,1009.1685671911988,148.2356809845069
73.00178274831856,20.39103278745748,1014.4707510670655,154.8047365133177
44.93688608715288,5.015851269646373,1008.6606982705792,152.8730959595108
61.605441694224865,15.58919000022422,1006.0954288592478,153.23289081141914
63.73682234746237,12.428316822711643,1014.8387366832295,147.22433957968278
34.788356442042165,17.348147041228092,1013.4067804935933,145.45929041507233
97.56677022116469,30.4615162093933,1023.4682793335576,167.88668414669178
82.01062586888916,27.155150353052814,1008.7087403262545,163.79787251970268
95.15991532513513,2.9396325486205632,993.0810786019969,162.45683670722212
91.5861880342119,31.16082192210975,1009.2185694313362,171.8325539421888
67.83199830488681,16.511850290243824,996.6182210260126,154.52011578497945
93.74993880184934,26.035175071009945,1016.9984063014839,163.81406272975175
27.07940016415356,4.901373094252325,996.1444986750791,140.67177297933392
35.67862899353162,23.475183399746683,1002.9860567971073,145.2984237147109
23.618183112843045,8.271410616331028,1009.2339021064168,144.2054957640299
